source,target,weight
MGYP005909182671,MGYP005909182671,1.0
MGYP001036984502,MGYP001036984502,1.0
MGYP004589368955,MGYP004589368955,1.0
MGYP004589368955,MGYP000543077711,0.837
MGYP004589368955,MGYP002290661055,0.829
MGYP000543077711,MGYP000543077711,1.0
MGYP000543077711,MGYP002290661055,0.856
MGYP002290661055,MGYP002290661055,1.0
MGYP003199584628,MGYP003199584628,1.0
MGYP003199584628,MGYP002431544968,0.592
MGYP003199584628,MGYP000178951410,0.573
MGYP003199584628,MGYP002765735307,0.556
MGYP003199584628,MGYP003232619700,0.436
MGYP002431544968,MGYP002765735307,0.567
MGYP002431544968,MGYP002431544968,1.0
MGYP002431544968,MGYP000178951410,0.518
MGYP002431544968,MGYP003232619700,0.416
MGYP000178951410,MGYP002765735307,0.508
MGYP000178951410,MGYP003232619700,0.422
MGYP000178951410,MGYP000178951410,1.0
MGYP002765735307,MGYP002765735307,1.0
MGYP002765735307,MGYP003232619700,0.414
MGYP003232619700,MGYP003252769843,0.404
MGYP003232619700,MGYP003232619700,1.0
MGYP003232619700,MGYP000958813304,0.43
MGYP003232619700,MGYP004662378495,0.422
MGYP003232619700,MGYP002762618988,0.429
MGYP003232619700,MGYP004582244055,0.41
MGYP003232619700,MGYP002751051475,0.41
MGYP003232619700,MGYP002599272175,0.412
MGYP002587508304,MGYP003252769843,0.407
MGYP002587508304,MGYP002587508304,1.0
MGYP002587508304,MGYP002726883862,0.558
MGYP002587508304,MGYP002751051475,0.401
MGYP000958813304,MGYP003252769843,0.509
MGYP000958813304,MGYP002537505511,0.426
MGYP000958813304,MGYP002751051475,0.48
MGYP000958813304,MGYP004582244055,0.423
MGYP000958813304,MGYP004662378495,0.444
MGYP000958813304,MGYP001298575594,0.424
MGYP000958813304,MGYP002599272175,0.432
MGYP000958813304,MGYP002762618988,0.419
MGYP000958813304,MGYP000958813304,1.0
MGYP003252769843,MGYP003252769843,1.0
MGYP003252769843,MGYP004662378495,0.445
MGYP003252769843,MGYP001298575594,0.452
MGYP003252769843,MGYP002762618988,0.458
MGYP003252769843,MGYP002751051475,0.473
MGYP003252769843,MGYP004582244055,0.434
MGYP003252769843,MGYP002537505511,0.412
MGYP003252769843,MGYP002599272175,0.416
MGYP003252769843,MGYP002726347777,0.402
MGYP004582244055,MGYP002537505511,0.491
MGYP004582244055,MGYP000177642100,0.403
MGYP004582244055,MGYP002751051475,0.468
MGYP004582244055,MGYP004582244055,1.0
MGYP004582244055,MGYP002599272175,0.548
MGYP004582244055,MGYP004662378495,0.484
MGYP004582244055,MGYP001298575594,0.482
MGYP004582244055,MGYP002762618988,0.46
MGYP004582244055,MGYP002726347777,0.434
MGYP002599272175,MGYP002537505511,0.521
MGYP002599272175,MGYP000177642100,0.422
MGYP002599272175,MGYP002751051475,0.488
MGYP002599272175,MGYP002726347777,0.412
MGYP002599272175,MGYP004662378495,0.494
MGYP002599272175,MGYP001298575594,0.487
MGYP002599272175,MGYP002599272175,1.0
MGYP002599272175,MGYP002762618988,0.436
MGYP004662378495,MGYP002537505511,0.468
MGYP004662378495,MGYP002751051475,0.453
MGYP004662378495,MGYP004662378495,1.0
MGYP004662378495,MGYP002762618988,0.595
MGYP004662378495,MGYP001298575594,0.452
MGYP002762618988,MGYP002537505511,0.429
MGYP002762618988,MGYP002751051475,0.432
MGYP002762618988,MGYP001298575594,0.443
MGYP002762618988,MGYP002762618988,1.0
MGYP002537505511,MGYP002537505511,1.0
MGYP002537505511,MGYP001298575594,0.523
MGYP002537505511,MGYP002751051475,0.453
MGYP002537505511,MGYP000177642100,0.422
MGYP002537505511,MGYP002726347777,0.407
MGYP002751051475,MGYP000177642100,0.405
MGYP002751051475,MGYP002679090880,0.476
MGYP002751051475,MGYP002751051475,1.0
MGYP002751051475,MGYP001298575594,0.534
MGYP000177642100,MGYP000177642100,1.0
MGYP000177642100,MGYP002726347777,0.575
MGYP002726347777,MGYP002726347777,1.0
MGYP001298575594,MGYP001298575594,1.0
MGYP002726883862,MGYP002726883862,1.0
MGYP002562354820,MGYP002613113121,0.574
MGYP002562354820,MGYP002562354820,1.0
MGYP002562354820,MGYP002583705054,0.47
MGYP002517165877,MGYP002517165877,1.0
MGYP002517165877,MGYP001063576695,0.56
MGYP002517165877,MGYP003232382021,0.471
MGYP000369388215,MGYP000369388215,1.0
MGYP000369388215,MGYP003209376639,0.824
MGYP000369388215,MGYP000790265781,0.827
MGYP000369388215,MGYP002647451822,0.409
MGYP003209376639,MGYP002647451822,0.405
MGYP003209376639,MGYP000790265781,0.804
MGYP003209376639,MGYP003209376639,1.0
MGYP000790265781,MGYP002647451822,0.405
MGYP000790265781,MGYP000790265781,1.0
MGYP000790265781,MGYP002799432701,0.411
MGYP002647451822,MGYP002548593200,0.528
MGYP002647451822,MGYP002647451822,1.0
MGYP002647451822,MGYP002799432701,0.713
MGYP002548593200,MGYP002548593200,1.0
MGYP002548593200,MGYP002799432701,0.54
MGYP003102037762,MGYP000330990323,0.46
MGYP003102037762,MGYP002968172819,0.411
MGYP003102037762,MGYP002582422754,0.527
MGYP003102037762,MGYP003366750658,0.436
MGYP003102037762,MGYP000664024439,0.457
MGYP003102037762,MGYP002968179266,0.485
MGYP003102037762,MGYP002252231435,0.4
MGYP003102037762,MGYP000512175703,0.477
MGYP003102037762,MGYP000824624612,0.431
MGYP003102037762,MGYP000831599676,0.448
MGYP003102037762,MGYP004587730217,0.442
MGYP003102037762,MGYP002621126900,0.407
MGYP003102037762,MGYP003102037762,1.0
MGYP001658011065,MGYP004657630737,0.422
MGYP001658011065,MGYP001071654292,0.433
MGYP001658011065,MGYP000209894141,0.418
MGYP001658011065,MGYP003372142957,0.403
MGYP001658011065,MGYP001658011065,1.0
MGYP001658011065,MGYP000254552526,0.701
MGYP001658011065,MGYP002225496675,0.419
MGYP001658011065,MGYP000560335725,0.426
MGYP001658011065,MGYP002310890963,0.401
MGYP000560335725,MGYP004657630737,0.646
MGYP000560335725,MGYP001071654292,0.438
MGYP000560335725,MGYP000209894141,0.42
MGYP000560335725,MGYP003372142957,0.415
MGYP000560335725,MGYP000560335725,1.0
MGYP000560335725,MGYP002225496675,0.426
MGYP000560335725,MGYP000254552526,0.422
MGYP000560335725,MGYP004597713835,0.409
MGYP000560335725,MGYP002310890963,0.417
MGYP000560335725,MGYP000757867350,0.405
MGYP003366750658,MGYP000330990323,0.405
MGYP003366750658,MGYP003366750658,1.0
MGYP003366750658,MGYP000512175703,0.49
MGYP003366750658,MGYP000831599676,0.478
MGYP003366750658,MGYP000824624612,0.472
MGYP003366750658,MGYP002582422754,0.487
MGYP003366750658,MGYP004587730217,0.428
MGYP003366750658,MGYP002773984590,0.445
MGYP003366750658,MGYP002596842972,0.43
MGYP003366750658,MGYP002621126900,0.401
MGYP001122640769,MGYP002772374854,0.548
MGYP001122640769,MGYP001122640769,1.0
MGYP000831599676,MGYP002582422754,0.482
MGYP000831599676,MGYP002596842972,0.493
MGYP000831599676,MGYP000664024439,0.406
MGYP000831599676,MGYP002968179266,0.409
MGYP000831599676,MGYP000512175703,0.844
MGYP000831599676,MGYP000824624612,0.438
MGYP000831599676,MGYP000831599676,1.0
MGYP000831599676,MGYP004587730217,0.518
MGYP000831599676,MGYP002773984590,0.441
MGYP004657630737,MGYP004657630737,1.0
MGYP004657630737,MGYP001071654292,0.462
MGYP004657630737,MGYP002225496675,0.425
MGYP004657630737,MGYP000209894141,0.416
MGYP004657630737,MGYP000254552526,0.422
MGYP004657630737,MGYP003372142957,0.423
MGYP004657630737,MGYP002310890963,0.424
MGYP004657630737,MGYP000590400353,0.406
MGYP004657630737,MGYP002596084419,0.402
MGYP000330990323,MGYP000330990323,1.0
MGYP000330990323,MGYP002968179266,0.704
MGYP000330990323,MGYP000664024439,0.445
MGYP000330990323,MGYP002582422754,0.46
MGYP000330990323,MGYP000512175703,0.4
MGYP000330990323,MGYP002596842972,0.422
MGYP000330990323,MGYP002968172819,0.424
MGYP002772374854,MGYP002772374854,1.0
MGYP000836895519,MGYP004508035825,0.428
MGYP000836895519,MGYP000836895519,1.0
MGYP000836895519,MGYP000572664961,0.762
MGYP000836895519,MGYP000785408389,0.564
MGYP000512175703,MGYP002582422754,0.502
MGYP000512175703,MGYP002596842972,0.507
MGYP000512175703,MGYP000664024439,0.413
MGYP000512175703,MGYP002968179266,0.417
MGYP000512175703,MGYP000512175703,1.0
MGYP000512175703,MGYP004587730217,0.525
MGYP000512175703,MGYP000824624612,0.44
MGYP000512175703,MGYP002773984590,0.437
MGYP000512175703,MGYP002621126900,0.41
MGYP002225496675,MGYP001071654292,0.406
MGYP002225496675,MGYP000209894141,0.575
MGYP002225496675,MGYP003372142957,0.513
MGYP002225496675,MGYP002596084419,0.4
MGYP002225496675,MGYP000254552526,0.404
MGYP002225496675,MGYP002225496675,1.0
MGYP002225496675,MGYP004597713835,0.407
MGYP002968179266,MGYP002968172819,0.403
MGYP002968179266,MGYP002582422754,0.486
MGYP002968179266,MGYP002596842972,0.443
MGYP002968179266,MGYP000664024439,0.447
MGYP002968179266,MGYP002968179266,1.0
MGYP002968179266,MGYP000233593688,0.413
MGYP002968179266,MGYP004587730217,0.409
MGYP002968179266,MGYP002252231435,0.403
MGYP000793778038,MGYP002252231435,0.573
MGYP000793778038,MGYP000828032861,0.642
MGYP000793778038,MGYP000475571677,0.456
MGYP000793778038,MGYP000793778038,1.0
MGYP002446744829,MGYP002446744829,1.0
MGYP000233593688,MGYP000664024439,0.419
MGYP000233593688,MGYP000233593688,1.0
MGYP000664024439,MGYP005835519519,0.419
MGYP000664024439,MGYP002596842972,0.419
MGYP000664024439,MGYP000664024439,1.0
MGYP000664024439,MGYP002621126900,0.419
MGYP000664024439,MGYP002582422754,0.433
MGYP003372142957,MGYP000209894141,0.503
MGYP003372142957,MGYP003372142957,1.0
MGYP003372142957,MGYP000254552526,0.421
MGYP001071654292,MGYP001071654292,1.0
MGYP001071654292,MGYP002310890963,0.578
MGYP001071654292,MGYP000254552526,0.441
MGYP000254552526,MGYP000209894141,0.429
MGYP000254552526,MGYP000254552526,1.0
MGYP000254552526,MGYP002310890963,0.422
MGYP000254552526,MGYP001535076276,0.469
MGYP004587730217,MGYP002582422754,0.427
MGYP004587730217,MGYP002596842972,0.438
MGYP004587730217,MGYP000824624612,0.411
MGYP004587730217,MGYP004587730217,1.0
MGYP002621126900,MGYP002968172819,0.61
MGYP002621126900,MGYP002621126900,1.0
MGYP002621126900,MGYP002773984590,0.419
MGYP002621126900,MGYP005835519519,0.413
MGYP000828032861,MGYP002582422754,0.402
MGYP000828032861,MGYP002252231435,0.55
MGYP000828032861,MGYP000828032861,1.0
MGYP000828032861,MGYP000475571677,0.452
MGYP002706045347,MGYP002582422754,0.412
MGYP002706045347,MGYP002706045347,1.0
MGYP000330813549,MGYP000330813549,1.0
MGYP000209894141,MGYP000209894141,1.0
MGYP000209894141,MGYP002310890963,0.4
MGYP000209894141,MGYP002596084419,0.407
MGYP002310890963,MGYP002310890963,1.0
MGYP000718045561,MGYP004646412327,0.401
MGYP000718045561,MGYP003288708258,0.426
MGYP000718045561,MGYP000590400353,0.421
MGYP000718045561,MGYP000178852111,0.46
MGYP000718045561,MGYP000893922707,0.504
MGYP000718045561,MGYP002658373504,0.443
MGYP000718045561,MGYP002298052746,0.465
MGYP000718045561,MGYP000718045561,1.0
MGYP000718045561,MGYP004597713835,0.402
MGYP005796471969,MGYP005796471969,1.0
MGYP005796471969,MGYP000033087005,0.82
MGYP000033087005,MGYP000033087005,1.0
MGYP005914247267,MGYP005914247267,1.0
MGYP003195199604,MGYP003195199604,1.0
MGYP003195199604,MGYP000595825733,0.484
MGYP000863516088,MGYP000863516088,1.0
MGYP001749642292,MGYP001749642292,1.0
MGYP001464902608,MGYP001464902608,1.0
MGYP001464902608,MGYP001041090908,0.562
MGYP001464902608,MGYP002511857374,0.463
MGYP001464902608,MGYP000895782056,0.493
MGYP001464902608,MGYP000542457697,0.435
MGYP001464902608,MGYP003507309161,0.455
MGYP001464902608,MGYP001170504661,0.41
MGYP001041090908,MGYP006184409245,0.515
MGYP001041090908,MGYP000895782056,0.46
MGYP001041090908,MGYP003507309161,0.432
MGYP001041090908,MGYP001041090908,1.0
MGYP001041090908,MGYP002511857374,0.443
MGYP002511857374,MGYP000895782056,0.558
MGYP002511857374,MGYP002511857374,1.0
MGYP000895782056,MGYP006184409245,0.458
MGYP000895782056,MGYP000895782056,1.0
MGYP000895782056,MGYP003507309161,0.434
MGYP000542457697,MGYP000542457697,1.0
MGYP000542457697,MGYP001170504661,0.642
MGYP003507309161,MGYP003507309161,1.0
MGYP001170504661,MGYP001170504661,1.0
MGYP005916213391,MGYP002764251996,0.556
MGYP005916213391,MGYP005916213391,1.0
MGYP005916213391,MGYP000781640343,0.62
MGYP006392535571,MGYP006392535571,1.0
MGYP000352430947,MGYP000352430947,1.0
MGYP001111195127,MGYP001111195127,1.0
MGYP001111195127,MGYP006394029781,0.411
MGYP000254989110,MGYP006394029781,0.494
MGYP000254989110,MGYP000254989110,1.0
MGYP006394029781,MGYP006394029781,1.0
MGYP002566710019,MGYP002566710019,1.0
MGYP000013204468,MGYP000013204468,1.0
MGYP001223689112,MGYP000987909413,0.44
MGYP001223689112,MGYP001223689112,1.0
MGYP000772439483,MGYP000772439483,1.0
MGYP000987909413,MGYP001288855897,0.411
MGYP000987909413,MGYP000987909413,1.0
MGYP001615014294,MGYP001615014294,1.0
MGYP003223841515,MGYP003223841515,1.0
MGYP002544779633,MGYP002544779633,1.0
MGYP002544779633,MGYP002544336998,0.82
MGYP002544779633,MGYP002581703001,0.683
MGYP002544779633,MGYP002645742559,0.672
MGYP002544779633,MGYP001118193222,0.642
MGYP002544779633,MGYP005752750495,0.55
MGYP002544779633,MGYP004556387415,0.543
MGYP002544779633,MGYP002724691799,0.517
MGYP002544779633,MGYP000664837249,0.532
MGYP002544779633,MGYP003219210560,0.536
MGYP002544779633,MGYP002445228188,0.408
MGYP002544336998,MGYP002724691799,0.526
MGYP002544336998,MGYP003219210560,0.563
MGYP002544336998,MGYP002544336998,1.0
MGYP002544336998,MGYP002581703001,0.691
MGYP002544336998,MGYP002645742559,0.672
MGYP002544336998,MGYP001118193222,0.65
MGYP002544336998,MGYP004556387415,0.564
MGYP002544336998,MGYP005752750495,0.549
MGYP002544336998,MGYP002647666219,0.544
MGYP002544336998,MGYP000277752244,0.502
MGYP002544336998,MGYP002445228188,0.412
MGYP002581703001,MGYP002724691799,0.517
MGYP002581703001,MGYP000664837249,0.526
MGYP002581703001,MGYP003219210560,0.54
MGYP002581703001,MGYP005752750495,0.541
MGYP002581703001,MGYP002645742559,0.671
MGYP002581703001,MGYP004556387415,0.529
MGYP002581703001,MGYP002581703001,1.0
MGYP002581703001,MGYP001118193222,0.688
MGYP002645742559,MGYP002724691799,0.525
MGYP002645742559,MGYP000664837249,0.537
MGYP002645742559,MGYP003219210560,0.544
MGYP002645742559,MGYP005752750495,0.555
MGYP002645742559,MGYP002645742559,1.0
MGYP002645742559,MGYP001118193222,0.657
MGYP002645742559,MGYP004556387415,0.571
MGYP001118193222,MGYP002724691799,0.512
MGYP001118193222,MGYP005816352167,0.414
MGYP001118193222,MGYP003219210560,0.526
MGYP001118193222,MGYP005752750495,0.57
MGYP001118193222,MGYP004556387415,0.53
MGYP001118193222,MGYP000277752244,0.461
MGYP001118193222,MGYP001118193222,1.0
MGYP005752750495,MGYP002724691799,0.594
MGYP005752750495,MGYP000664837249,0.597
MGYP005752750495,MGYP003219210560,0.59
MGYP005752750495,MGYP005752750495,1.0
MGYP005752750495,MGYP004556387415,0.623
MGYP005752750495,MGYP003235323031,0.402
MGYP005752750495,MGYP002445228188,0.427
MGYP005752750495,MGYP001446186185,0.402
MGYP005752750495,MGYP003402821759,0.4
MGYP004556387415,MGYP002724691799,0.609
MGYP004556387415,MGYP000664837249,0.613
MGYP004556387415,MGYP003219210560,0.597
MGYP004556387415,MGYP000759053676,0.405
MGYP004556387415,MGYP002445228188,0.415
MGYP004556387415,MGYP003235323031,0.418
MGYP004556387415,MGYP004556387415,1.0
MGYP004556387415,MGYP001446186185,0.408
MGYP002724691799,MGYP002724691799,1.0
MGYP002724691799,MGYP000664837249,0.698
MGYP002724691799,MGYP003219210560,0.672
MGYP002724691799,MGYP002445228188,0.413
MGYP000664837249,MGYP000664837249,1.0
MGYP000664837249,MGYP003219210560,0.675
MGYP000664837249,MGYP002445228188,0.401
MGYP003219210560,MGYP003219210560,1.0
MGYP003219210560,MGYP000277752244,0.502
MGYP003219210560,MGYP002445228188,0.404
MGYP002445228188,MGYP002445228188,1.0
MGYP002445228188,MGYP000277752244,0.426
MGYP001446186185,MGYP003235323031,0.556
MGYP001446186185,MGYP001446186185,1.0
MGYP003235323031,MGYP003235323031,1.0
MGYP000759053676,MGYP003165263595,0.533
MGYP000759053676,MGYP000759053676,1.0
MGYP000759053676,MGYP000656361253,0.59
MGYP000759053676,MGYP000407588565,0.586
MGYP000759053676,MGYP003402821759,0.554
MGYP000759053676,MGYP005905502441,0.536
MGYP000759053676,MGYP000753076393,0.522
MGYP000759053676,MGYP000984234095,0.533
MGYP000759053676,MGYP000357694146,0.484
MGYP000407588565,MGYP003165263595,0.845
MGYP000407588565,MGYP000407588565,1.0
MGYP000407588565,MGYP000656361253,0.798
MGYP000407588565,MGYP003402821759,0.64
MGYP000407588565,MGYP000753076393,0.602
MGYP000407588565,MGYP005905502441,0.572
MGYP000407588565,MGYP000984234095,0.591
MGYP000407588565,MGYP000357694146,0.504
MGYP000656361253,MGYP003165263595,0.757
MGYP000656361253,MGYP000656361253,1.0
MGYP000656361253,MGYP003402821759,0.598
MGYP000656361253,MGYP000753076393,0.578
MGYP000656361253,MGYP005905502441,0.552
MGYP000656361253,MGYP000984234095,0.572
MGYP000656361253,MGYP000357694146,0.476
MGYP000753076393,MGYP003165263595,0.576
MGYP000753076393,MGYP003402821759,0.674
MGYP000753076393,MGYP000357694146,0.445
MGYP000753076393,MGYP000753076393,1.0
MGYP000753076393,MGYP005905502441,0.683
MGYP000753076393,MGYP000984234095,0.738
MGYP005905502441,MGYP003402821759,0.642
MGYP005905502441,MGYP000357694146,0.444
MGYP005905502441,MGYP000984234095,0.714
MGYP005905502441,MGYP005905502441,1.0
MGYP003402821759,MGYP003165263595,0.597
MGYP003402821759,MGYP003402821759,1.0
MGYP003402821759,MGYP000984234095,0.654
MGYP003402821759,MGYP000357694146,0.482
MGYP000984234095,MGYP003165263595,0.587
MGYP000984234095,MGYP000357694146,0.46
MGYP000984234095,MGYP000984234095,1.0
MGYP000357694146,MGYP003165263595,0.487
MGYP000357694146,MGYP000357694146,1.0
MGYP003165263595,MGYP003165263595,1.0
MGYP002744363438,MGYP002744363438,1.0
MGYP002744363438,MGYP000881847192,0.721
MGYP002744363438,MGYP001743588614,0.694
MGYP000881847192,MGYP001743588614,0.752
MGYP000881847192,MGYP000881847192,1.0
MGYP001743588614,MGYP001743588614,1.0
MGYP003532630161,MGYP003532630161,1.0
MGYP001204067776,MGYP001204067776,1.0
MGYP001128186786,MGYP001128186786,1.0
MGYP001128186786,MGYP006121588909,0.541
MGYP001128186786,MGYP005809685961,0.532
MGYP006121588909,MGYP000294026947,0.588
MGYP006121588909,MGYP005809685961,0.528
MGYP006121588909,MGYP003428218515,0.64
MGYP006121588909,MGYP000461674325,0.531
MGYP006121588909,MGYP006121588909,1.0
MGYP005809685961,MGYP001079337870,0.511
MGYP005809685961,MGYP005809685961,1.0
MGYP005809685961,MGYP000316155622,0.563
MGYP005672807857,MGYP005672807857,1.0
MGYP005672807857,MGYP001282835774,0.495
MGYP001282835774,MGYP000343953987,0.498
MGYP001282835774,MGYP001282835774,1.0
MGYP002657262398,MGYP002657262398,1.0
MGYP002657262398,MGYP001531791486,0.68
MGYP002657262398,MGYP000292689079,0.601
MGYP001531791486,MGYP000292689079,0.561
MGYP001531791486,MGYP000368353185,0.42
MGYP001531791486,MGYP001531791486,1.0
MGYP000292689079,MGYP000292689079,1.0
MGYP000368353185,MGYP003271517374,0.595
MGYP000368353185,MGYP002802375123,0.695
MGYP000368353185,MGYP000368353185,1.0
MGYP001420444135,MGYP001141390888,0.436
MGYP001420444135,MGYP001420444135,1.0
MGYP001141390888,MGYP001141390888,1.0
MGYP000507089420,MGYP000507089420,1.0
MGYP003292683776,MGYP003292683776,1.0
MGYP001087703196,MGYP001412258787,0.736
MGYP001087703196,MGYP001087703196,1.0
MGYP001412258787,MGYP004474048983,0.663
MGYP001412258787,MGYP001412258787,1.0
MGYP001183404847,MGYP001183404847,1.0
MGYP001183404847,MGYP003045101938,0.601
MGYP001183404847,MGYP001758302167,0.562
MGYP001183404847,MGYP001806035168,0.461
MGYP001183404847,MGYP002772022589,0.456
MGYP003045101938,MGYP003045101938,1.0
MGYP003045101938,MGYP001758302167,0.543
MGYP001758302167,MGYP003491830418,0.548
MGYP001758302167,MGYP001758302167,1.0
MGYP001758302167,MGYP000287997802,0.416
MGYP001806035168,MGYP001806035168,1.0
MGYP001806035168,MGYP002772022589,0.653
MGYP002772022589,MGYP002772022589,1.0
MGYP006250655177,MGYP006250655177,1.0
MGYP004655733911,MGYP004655733911,1.0
MGYP005653846651,MGYP005653846651,1.0
MGYP000755235140,MGYP000755235140,1.0
MGYP000755235140,MGYP000776910059,0.986
MGYP000755235140,MGYP000334959476,0.703
MGYP000755235140,MGYP000567653664,0.478
MGYP000755235140,MGYP000327099305,0.424
MGYP000776910059,MGYP000776910059,1.0
MGYP000776910059,MGYP000334959476,0.698
MGYP000334959476,MGYP000327099305,0.46
MGYP000334959476,MGYP003341830745,0.407
MGYP000334959476,MGYP000334959476,1.0
MGYP000567653664,MGYP000567653664,1.0
MGYP000327099305,MGYP000327099305,1.0
MGYP000327099305,MGYP003341830745,0.415
MGYP003341830745,MGYP003452850425,0.457
MGYP003341830745,MGYP003341830745,1.0
MGYP001108048331,MGYP001108048331,1.0
MGYP001108048331,MGYP002540581470,0.597
MGYP001108048331,MGYP001553334420,0.61
MGYP001108048331,MGYP000866750820,0.607
MGYP001108048331,MGYP000976658868,0.614
MGYP001108048331,MGYP001363368065,0.56
MGYP001108048331,MGYP000341290056,0.545
MGYP001108048331,MGYP001824643332,0.533
MGYP001108048331,MGYP002171434317,0.558
