protein,cluster
MGYP000955294159,1640
MGYP000768800309,1641
MGYP001460649792,426
MGYP000629986998,426
MGYP001199881185,426
MGYP001153942880,1642
MGYP002041139042,1642
MGYP003305962233,857
MGYP001739114898,857
MGYP006165251999,1643
MGYP002637592968,1644
MGYP000533136041,1645
MGYP000100339669,1646
MGYP000203235765,1647
MGYP003357715381,1648
MGYP001393986062,1649
MGYP001456700654,417
MGYP000948992953,1650
MGYP002393549104,1651
MGYP002572170187,1652
MGYP002614990616,1653
MGYP006074393733,1654
MGYP001148199446,1654
MGYP003101028378,1655
MGYP001171683346,236
MGYP001941440186,236
MGYP003956678543,236
MGYP005942192321,236
MGYP001226935635,1656
MGYP003293833957,1657
MGYP002755145611,1657
MGYP000465812227,1657
MGYP001159715526,1242
MGYP006453070519,1658
MGYP000947588146,1659
MGYP003151129412,1660
MGYP003150408285,1660
MGYP001087703196,1271
MGYP000507089420,1661
MGYP003292683776,1662
MGYP001850955957,1663
MGYP000376498757,1664
MGYP000953012345,1665
MGYP003419510467,1666
MGYP003115963088,1667
MGYP003702066501,1667
MGYP005993054755,1668
MGYP003142031775,1668
MGYP003110170998,1669
MGYP005987421999,1669
MGYP002698069488,1669
MGYP000853914125,1670
MGYP003344312136,1671
MGYP001095820362,1672
MGYP006219843295,1673
MGYP000064081427,1674
MGYP002516573477,1675
MGYP000991173631,1675
MGYP001075277499,1675
MGYP001594947315,1383
MGYP004491569229,1559
MGYP003253626253,1559
MGYP000963832240,1676
MGYP003468978486,1677
MGYP005677671521,1678
MGYP005658527359,1678
MGYP001169848902,1679
MGYP002763000501,1679
MGYP003266704148,1679
MGYP003243475381,1679
MGYP000330792507,1680
MGYP000420940132,1681
MGYP006224151775,1682
MGYP000389102441,1683
MGYP000417542823,1684
MGYP003229355085,1685
MGYP001527882985,1686
MGYP000233599117,1687
MGYP006324463781,1688
MGYP001255917867,1689
MGYP000886539414,668
MGYP001753216938,1690
MGYP001359223503,1691
MGYP001345618668,1692
MGYP000366528010,396
MGYP006232431979,1693
MGYP001245932850,196
MGYP001563443641,1694
MGYP000419616078,1695
MGYP001812014131,1696
MGYP003574424033,1696
MGYP001326714205,1697
MGYP001320070593,1678
MGYP001237746110,1698
MGYP001542443402,1675
MGYP000752653972,1675
MGYP003573589324,1675
MGYP001289423017,1699
MGYP000952048189,1700
MGYP001310041332,1701
MGYP000260976689,1702
MGYP001766112037,1703
MGYP002724814577,1704
MGYP000995512773,1705
MGYP000965848203,1706
MGYP000747626099,855
MGYP003466279391,1707
MGYP001739169222,1708
MGYP002555075277,1709
MGYP000996390208,1710
MGYP000528567886,1711
MGYP000670244012,1712
MGYP001116499348,1712
MGYP001798447629,1713
MGYP000019893258,1714
MGYP001533455291,1715
MGYP000760055804,1716
MGYP000324932105,1717
MGYP005821184067,1718
MGYP000935778425,1719
MGYP000841198297,1720
MGYP003487514756,1721
MGYP001333737462,1722
MGYP001073329804,1723
MGYP004460972667,1723
MGYP000951759548,1723
MGYP000837302695,1723
MGYP001182173298,1724
MGYP003534620909,1725
MGYP000717080945,1726
MGYP003525001965,1727
MGYP003392342972,1727
MGYP003021813834,1728
MGYP002596866649,1728
MGYP005695837331,1729
MGYP003161710747,1730
MGYP000250110488,1731
MGYP001552592663,1732
MGYP003508908190,1732
MGYP000540445530,1377
MGYP001738978155,1733
MGYP001459138098,1734
MGYP000668639715,1735
MGYP003343844826,1736
MGYP005757381761,1559
MGYP001192840873,1737
MGYP001425945518,1135
MGYP000198412906,1135
MGYP000793163239,1135
MGYP002573055870,1738
MGYP001350787947,1739
MGYP001392885366,1739
MGYP001231373027,1740
MGYP001035665491,1740
MGYP001098940068,1740
MGYP001216546157,1740
MGYP001413257584,1740
MGYP001292000483,1740
MGYP001294805277,1740
MGYP001480663269,1740
MGYP006166789427,1740
MGYP001328830439,1741
MGYP002651259575,1741
MGYP002713013326,1741
MGYP001447645227,1742
MGYP000799658132,1743
MGYP003502346038,1744
MGYP006050200879,1744
MGYP001623913315,1744
MGYP001372223060,1745
MGYP001129144058,1746
MGYP000107779724,589
MGYP006416206297,589
MGYP000536925769,589
MGYP000080144096,1747
MGYP000091487390,1747
MGYP001781649022,1747
MGYP001525656373,1748
MGYP001194371208,1749
MGYP002764061205,1750
MGYP000161045438,1750
MGYP003956749421,1751
MGYP000506983650,1751
MGYP003344410437,1752
MGYP003322801404,1753
MGYP001432211859,1754
MGYP003916625009,88
MGYP001601468029,1755
MGYP005642433859,1989
MGYP001058463955,1989
MGYP000900760839,1989
MGYP000033242474,1989
MGYP001661770968,1989
MGYP001532868002,1989
MGYP000267942812,1756
MGYP001230155799,1757
MGYP000345771416,1758
MGYP000445686762,1758
MGYP002711861001,1759
MGYP000497818975,1760
MGYP002571651011,1761
MGYP001287615680,1762
MGYP001159424019,1763
MGYP001080173485,172
MGYP005876235451,172
MGYP005764599423,172
MGYP003414123699,125
MGYP003379510473,125
MGYP001345698223,1764
MGYP001231400900,1765
MGYP000053013239,1766
MGYP000316921402,1767
MGYP000822927400,1767
MGYP000276866129,1768
MGYP002578425087,1769
MGYP003281650655,1769
MGYP003506706290,1769
MGYP000914247624,1769
MGYP000986092096,1769
MGYP000720045751,1769
MGYP003252024716,1769
MGYP005647894821,1770
MGYP000535745933,1771
MGYP001826836439,1772
MGYP002675877277,1773
MGYP000223428811,1774
MGYP005819972667,1775
MGYP003320681252,1776
MGYP000600766604,1776
MGYP003556620553,1184
MGYP001633656152,1777
MGYP000404608521,1777
MGYP001060132717,1778
MGYP000094772758,1778
MGYP002785405630,1779
MGYP005715119617,1780
MGYP000465488802,1780
MGYP006203091887,1781
MGYP000913213778,1781
MGYP001350118681,1782
MGYP004542685323,1783
MGYP003191902713,1784
MGYP001164994215,1785
MGYP001825089010,1786
MGYP000955846138,1786
MGYP001327800651,1787
MGYP002835808681,1788
MGYP004732193533,1781
MGYP003947147489,1781
MGYP002717795159,1781
MGYP000987816816,777
MGYP000440064892,777
MGYP000825357692,777
MGYP001312412823,777
MGYP003507966695,777
MGYP001359663644,223
MGYP006050473137,223
MGYP000893315581,223
MGYP003620739356,223
MGYP000869883627,223
MGYP002633119134,223
MGYP000843454079,223
MGYP004457466159,223
MGYP000075012662,1789
MGYP003133656406,1790
MGYP001418361185,1790
MGYP000997100239,1790
MGYP001228910268,1790
MGYP000046607743,1790
MGYP001428061882,1791
MGYP001381811910,1792
MGYP003608715709,1793
MGYP003536016657,1794
MGYP001439281347,1795
MGYP000570661747,1796
MGYP006148824739,1797
MGYP006367324439,1350
MGYP003578597898,1798
MGYP001610518732,1798
MGYP001168429203,1799
MGYP003474898624,1799
MGYP002727386259,1800
MGYP003108261762,1800
MGYP002749950919,1801
MGYP001443616553,1802
MGYP002644333571,1803
MGYP000991246195,1804
MGYP003000425956,1805
MGYP000798324088,1805
MGYP001352126182,1806
MGYP001459428056,1806
MGYP000477384773,1806
MGYP000240934365,822
MGYP006372718259,610
MGYP001301567181,1807
MGYP003578653605,1808
MGYP006111516817,1809
MGYP003340896837,1809
MGYP002893942365,1810
MGYP001277917169,1811
MGYP006311618787,1812
MGYP001815569043,1813
MGYP001509804134,1814
MGYP006334555321,1814
MGYP001417377538,1815
MGYP001585449416,1816
MGYP002557305358,1817
MGYP003734316685,1817
MGYP000559529442,1817
MGYP001511110823,1818
MGYP003463541775,1819
MGYP001807844644,1820
MGYP003316238754,1821
MGYP001355486653,1822
MGYP002237560707,1823
MGYP003503417340,1824
MGYP000998632258,1825
MGYP003442672179,1350
MGYP001385741666,1350
MGYP001548744891,1799
MGYP003739747697,1799
MGYP000589831533,1799
MGYP000966903259,1799
MGYP003440059338,1799
MGYP004543422367,461
MGYP004494932435,461
MGYP002700751419,1826
MGYP001100905265,1827
MGYP001294988930,1828
MGYP003230834575,1829
MGYP001791345326,1830
MGYP006063319069,1831
MGYP000224433724,1832
MGYP002753514025,1833
MGYP002787869889,1834
MGYP002750874484,1835
MGYP000681864046,1836
MGYP002652403072,1837
MGYP003375868583,1838
MGYP001492926721,1839
MGYP000783210643,1840
MGYP000932384873,738
MGYP001446008014,1841
MGYP002649935338,1842
MGYP006358731857,1843
MGYP002515077654,1041
MGYP003074349398,1844
MGYP000814546679,1845
MGYP000657936327,1846
MGYP001988843197,1847
MGYP002152282508,1848
MGYP000673967234,716
MGYP001201175795,716
MGYP000644685081,716
MGYP000706726041,716
MGYP002801518775,1296
MGYP001513500797,1296
MGYP005925600093,1295
MGYP000914449395,1849
MGYP003393016605,1850
MGYP004541577659,1851
MGYP000918497892,1852
MGYP000957130655,1853
MGYP002065597431,1854
MGYP000807821738,1855
MGYP003477382846,1856
MGYP001073242756,1857
MGYP000205693655,1858
MGYP003243884471,1859
MGYP000914977240,1860
MGYP000700719158,1860
MGYP004702944073,1861
MGYP001087839774,648
MGYP000967052546,648
MGYP001054091371,648
MGYP000559138294,1862
MGYP000870029355,179
MGYP006118430681,1863
MGYP000771384992,1864
MGYP000016309085,1865
MGYP000979346346,1866
MGYP001516464103,1867
MGYP001478845683,1868
MGYP000785674083,172
MGYP002676242071,172
MGYP001309402142,172
MGYP006193682631,1869
MGYP001553758016,1870
MGYP000346917704,1871
MGYP001806504350,1872
MGYP001499714179,1873
MGYP001016976713,147
MGYP000563041180,1874
MGYP000566057182,1874
MGYP000865830874,1874
MGYP001017070727,1874
MGYP000477312481,1874
MGYP002754959670,1874
MGYP002638248608,1875
MGYP002352835322,1876
MGYP004689541021,1877
MGYP000424519013,1877
MGYP000855676421,1877
MGYP000397721529,1878
MGYP002604278318,1877
MGYP003093126325,1877
MGYP003085701068,1877
MGYP000068122956,1879
MGYP003176987684,1880
MGYP005830773149,1880
MGYP003533491472,1881
MGYP001288855897,1882
MGYP000987909413,1882
MGYP000594740676,1883
MGYP001174737395,1884
MGYP005896350479,1885
MGYP003329859978,1886
MGYP005735647645,1886
MGYP006188191065,1886
MGYP003621630470,1887
MGYP006162846299,1887
MGYP003621050628,1887
MGYP001765769806,1888
MGYP005984234069,798
MGYP000555609018,798
MGYP005699283381,1889
MGYP003461233807,1890
MGYP006153512795,1891
MGYP001336005846,1892
MGYP000400247758,371
MGYP000628021617,1893
MGYP004593604023,1894
MGYP001392701202,1895
MGYP001188921941,1896
MGYP000962204151,1897
MGYP002608633620,1448
MGYP001090700341,1898
MGYP000248487112,1899
MGYP000766930140,1900
MGYP000811910869,1900
MGYP003593086151,1900
MGYP001633610060,1900
MGYP000655215828,1901
MGYP001087646811,1901
MGYP000944220517,1902
MGYP006080223573,1902
MGYP001131365433,1902
MGYP000776066871,1903
MGYP000757649468,1903
MGYP003210267318,1904
MGYP003517684141,1905
MGYP004559815453,1906
MGYP002717245615,1907
MGYP002530570599,1908
MGYP001532047604,1909
MGYP001420694821,1910
MGYP002766792898,1911
MGYP001594506095,1911
MGYP003539368868,1912
MGYP001360558478,1913
MGYP001121056556,1913
MGYP006216462393,1913
MGYP006234856329,1913
MGYP001187921975,1914
MGYP006117040855,1914
MGYP000490304490,1914
MGYP001210120488,1914
MGYP001078437246,1914
MGYP001977128700,509
MGYP002037921008,509
MGYP001252391544,509
MGYP002755116585,482
MGYP001763001483,482
MGYP002565941189,1915
MGYP003503177375,365
MGYP000404168364,365
MGYP000711009220,1916
MGYP000736043248,1916
MGYP002604405217,1916
MGYP001487095153,1917
MGYP003482711920,1918
MGYP000863516088,1919
MGYP001749642292,1920
MGYP001464902608,1921
MGYP001041090908,1921
MGYP002511857374,1921
MGYP000895782056,1921
MGYP000542457697,1921
MGYP003507309161,1921
MGYP001170504661,1921
MGYP005916213391,1542
MGYP006392535571,1922
MGYP001094529013,1923
MGYP000951288083,1924
MGYP002738875993,1925
MGYP001402332570,1900
MGYP001246863173,1926
MGYP001241585826,1927
MGYP000447272525,1928
MGYP006188785119,1929
MGYP002716709156,1930
MGYP002316743070,1731
MGYP003210178654,1931
MGYP003447046159,1932
MGYP003593950219,1933
MGYP006359554611,1934
MGYP003500151795,951
MGYP000306133145,951
MGYP002626579598,1935
MGYP001625353396,1935
MGYP001530303793,1935
MGYP002518792650,1935
MGYP003280585795,1936
MGYP001146450645,1937
MGYP002520901952,1938
MGYP000814547933,1939
MGYP000769605584,1939
MGYP005715422165,1517
MGYP006363189005,1517
MGYP004545170975,1517
MGYP006164342349,1517
MGYP000210866433,1517
MGYP000295327542,1517
MGYP000972165289,1517
MGYP001230840758,312
MGYP001942152009,312
MGYP000189655996,1940
MGYP001824544788,1941
MGYP001086475210,1942
MGYP000097703886,1943
MGYP003486147138,1944
MGYP001092124783,1945
MGYP001150993493,1946
MGYP000996812500,1947
MGYP000955227334,1947
MGYP004717634597,1948
MGYP003560217462,1949
MGYP000511916665,1950
MGYP001820944282,1951
MGYP001403767735,1952
MGYP000320314859,1877
MGYP001601344201,1953
MGYP000578698366,1877
MGYP005717272565,1954
MGYP001792702849,1955
MGYP000775536680,1956
MGYP002616095871,1956
MGYP003692695147,1957
MGYP006157800543,1958
MGYP006135875793,1959
MGYP002756762988,1960
MGYP004462158015,1961
MGYP003073428497,1962
MGYP004492545795,1963
MGYP000438952785,1964
MGYP001596367150,1965
MGYP003371376523,1966
MGYP005955166195,1967
MGYP002039111060,1968
MGYP001286326589,1969
MGYP003373949111,1970
MGYP001089763359,461
MGYP005761626543,461
MGYP002717948961,461
MGYP003377719455,1971
MGYP005792265809,1972
MGYP003334783811,1973
MGYP006270874931,1974
MGYP006165142123,1975
MGYP001191042459,1975
MGYP000859816912,1976
MGYP000536197522,1977
MGYP002614320477,1978
MGYP000836486129,1979
MGYP000557259430,1980
MGYP005781153675,364
MGYP000723163516,364
MGYP002728480265,1981
MGYP005653846651,1982
MGYP000567653664,1229
MGYP000327099305,1229
MGYP001260761507,1983
MGYP005734014889,1984
MGYP001400699945,1984
MGYP000258862132,1985
MGYP001497015324,1986
MGYP000674876594,1455
MGYP001102391306,1455
MGYP001478280791,1455
MGYP001542222181,1987
MGYP000441124799,1988
MGYP000788507839,1989
MGYP003329806922,1989
MGYP000152916500,1989
MGYP004512360561,1989
MGYP002721370290,1990
MGYP001509127061,442
MGYP000339904785,442
MGYP002711512901,1991
MGYP003577651388,1992
MGYP006441132019,1992
MGYP002642646927,1993
MGYP001128988376,1993
MGYP000765781232,1993
MGYP006304867095,1994
MGYP001138732266,1994
MGYP001427896195,1994
MGYP001817320488,803
MGYP001380172783,803
MGYP005780638451,803
MGYP003269401981,803
MGYP001509757328,1995
MGYP001116662720,1996
MGYP001002022958,1997
MGYP000846828454,1998
MGYP000066835952,1999
MGYP001055309805,267
MGYP000669955449,267
MGYP002726920623,267
MGYP001549391284,267
MGYP006170796735,267
MGYP001174477290,267
MGYP006205388521,2000
MGYP002814624641,1211
MGYP000954954607,1211
MGYP002631422652,2001
MGYP001030461088,1211
MGYP000867252514,2002
MGYP000588721255,2002
MGYP002517459353,2003
MGYP003538520291,2003
MGYP000892874808,2004
MGYP006298481081,2004
MGYP000970467972,2005
MGYP003173699357,2006
MGYP001104944421,2007
MGYP000175377309,2008
MGYP000579049302,2008
MGYP002762243446,2008
MGYP002329824910,2008
MGYP002417823155,2008
MGYP002792714219,2008
MGYP002569536377,2008
MGYP000295463298,2008
MGYP001154980465,2009
MGYP002660352181,2010
MGYP004678389035,2011
MGYP005623130379,2012
MGYP001282321426,2013
MGYP000137881567,2014
MGYP006372637307,2014
MGYP003477637368,2014
MGYP002662320773,2014
MGYP006200690037,2014
MGYP001229718720,2014
MGYP006081415191,2014
MGYP006292164791,2014
MGYP003608661825,2015
MGYP001616556722,777
MGYP001618846120,777
MGYP003438865253,2016
MGYP003591021545,2017
MGYP000332934457,2018
MGYP003170344226,2019
MGYP000027840790,2019
MGYP002636929300,2020
MGYP001289354965,2021
MGYP001556234516,2021
MGYP003410737215,338
MGYP000513398923,2022
MGYP001768882952,777
MGYP001090521613,2023
MGYP001717086371,2024
MGYP005945950633,2024
MGYP002764251996,1542
MGYP003682963857,2025
MGYP003652235864,2026
MGYP002480782690,1874
MGYP002518962648,190
MGYP006258323393,2027
MGYP001090252320,1345
MGYP000652554349,2028
MGYP005851047575,2029
MGYP001454175687,2029
MGYP003191632306,378
MGYP005826272153,378
MGYP001231995171,2030
MGYP005707433525,2030
MGYP002751656844,2014
MGYP001487568136,111
MGYP000914266504,2031
MGYP004530397127,2032
MGYP000301035742,2033
MGYP006121332303,2034
MGYP000844968532,481
MGYP002745040670,481
MGYP000872002167,2035
MGYP000681679947,182
MGYP002740819366,2036
MGYP001565066661,2037
MGYP001196017295,2038
MGYP001191060984,2039
MGYP000013972000,2040
MGYP001970135670,2041
MGYP001455920591,2042
MGYP002704680323,2042
MGYP002747352543,2042
MGYP001065268293,2043
MGYP001548405583,131
MGYP002829524945,131
MGYP001317041712,1
MGYP001171702472,1
MGYP003950656417,2044
MGYP001486091838,2045
MGYP000809345005,2046
MGYP003211529823,2047
MGYP002714111901,2048
MGYP003608364309,2049
MGYP000799642575,2050
MGYP002727792859,692
MGYP000661164377,2051
MGYP003268384337,2051
MGYP000522129360,2051
MGYP003243421467,2052
MGYP003420788460,1104
MGYP000706057236,1104
MGYP001149659361,1104
MGYP003046908007,1104
MGYP001605726915,2053
MGYP000787576384,2053
MGYP000815855349,2053
MGYP001052294710,2053
MGYP001450215926,2054
MGYP006141244419,2055
MGYP000020564479,2056
MGYP003281527625,2057
MGYP000801030418,2057
MGYP005868088101,2058
MGYP005919899889,2059
MGYP001754928466,2059
MGYP001207324837,2060
MGYP002551575648,2061
MGYP003907536253,2062
MGYP003347642241,2063
MGYP004498606491,362
MGYP003936066535,803
MGYP000961472109,803
MGYP001452468849,803
MGYP000911677581,2064
MGYP002539831843,2065
MGYP004725093699,2066
MGYP006097894231,2067
MGYP006176038051,2068
MGYP001469444407,2069
MGYP002777245386,2070
MGYP001191387087,2070
MGYP003451542328,2070
MGYP005619154437,2070
MGYP003382869218,2071
MGYP005936312663,402
MGYP002563088883,402
MGYP000634844231,2072
MGYP001591874834,2073
MGYP005675070439,2074
MGYP001828068644,2075
MGYP001626348538,2076
MGYP000948580205,2076
MGYP000788612500,2076
MGYP002724811849,2077
MGYP001122068701,2078
MGYP002764083920,2079
MGYP003284642432,393
MGYP000739341218,393
MGYP002762422121,70
MGYP002508524067,2080
MGYP002866044632,2081
MGYP003768737545,2081
MGYP005757266459,2082
MGYP000489824114,2083
MGYP001747862169,2084
MGYP001128540780,2085
MGYP000221956270,803
MGYP000597455482,2086
MGYP001008620067,2087
MGYP003114803092,1790
MGYP003142481052,1790
MGYP000434210928,2088
MGYP000966826976,2089
MGYP002420924505,2090
MGYP000827979519,2091
MGYP006338255215,2092
MGYP000549961310,2093
MGYP002639350546,2094
MGYP000959043104,2095
MGYP001556586568,2096
MGYP003470391567,2097
MGYP005902252629,2097
MGYP001604341160,2098
MGYP001236977101,2099
MGYP006134150615,2100
MGYP003670290973,2101
MGYP000318303209,2102
MGYP001194461579,2103
MGYP004605237907,2103
MGYP001248801083,2103
MGYP001738471023,2104
MGYP001633276273,716
MGYP004566067935,716
MGYP001025741585,716
MGYP003427947283,716
MGYP001319194056,716
MGYP001540636468,716
MGYP003519439400,716
MGYP002662608583,196
MGYP001460413294,196
MGYP001307383999,196
MGYP002049723105,2105
MGYP000525773104,60
MGYP002635933381,1455
MGYP004533845135,1455
MGYP001609308120,1455
MGYP000392639851,1455
MGYP000264050256,1455
MGYP000914616457,1455
MGYP003588015852,1455
MGYP001468114759,2106
MGYP004518587073,2107
MGYP006256489961,2108
MGYP003994037059,2109
MGYP001135363528,2110
MGYP001640417167,2110
MGYP001546408733,2111
MGYP002833102933,2111
MGYP000852435882,2112
MGYP001345248317,2112
MGYP002554692264,2112
MGYP001318882333,2113
MGYP002592452380,2114
MGYP003448255203,2115
MGYP006360732071,2116
MGYP001807744674,2117
MGYP003522518083,2118
MGYP000274050870,2119
MGYP000178338075,859
MGYP001164080871,2120
MGYP001618994831,2121
MGYP006253350131,708
MGYP000136240780,2122
MGYP001405543333,2122
MGYP002581312437,2122
MGYP000018218539,2122
MGYP000609586320,2123
MGYP000825589848,2124
MGYP006382383103,2125
MGYP000993244510,2125
MGYP000108190361,2126
MGYP002706187655,2127
MGYP003424562114,2128
MGYP005769317593,2128
MGYP003465022664,2128
MGYP003482348508,2129
MGYP005922797163,2130
MGYP001444353978,2131
MGYP006290711419,2132
MGYP001371305727,2133
MGYP002636733869,2134
MGYP005677085499,2135
MGYP002656326518,2136
MGYP000515697443,2137
MGYP003326590646,2138
MGYP000147296799,2139
MGYP003326297981,2140
MGYP000494337716,1124
MGYP005793760223,1124
MGYP001618617845,1124
MGYP001308957737,1124
MGYP001196393065,2141
MGYP006201812833,2142
MGYP003322953602,2143
