id,biome,cluster
MGYP000094772758,unknown,1778
MGYP002785405630,unknown,1779
MGYP005715119617,unknown,1780
MGYP000465488802,unknown,1780
MGYP006203091887,unknown,1781
MGYP000913213778,unknown,1781
MGYP001350118681,unknown,1782
MGYP004542685323,unknown,1783
MGYP003191902713,unknown,1784
MGYP001164994215,unknown,1785
MGYP001825089010,unknown,1786
MGYP000955846138,unknown,1786
MGYP001327800651,unknown,1787
MGYP002835808681,unknown,1788
MGYP004732193533,unknown,1781
MGYP003947147489,unknown,1781
MGYP002717795159,unknown,1781
MGYP000987816816,unknown,777
MGYP000440064892,unknown,777
MGYP000825357692,unknown,777
MGYP001312412823,unknown,777
MGYP003507966695,unknown,777
MGYP001359663644,unknown,224
MGYP006050473137,unknown,224
MGYP000893315581,unknown,224
MGYP003620739356,unknown,224
MGYP000869883627,unknown,224
MGYP002633119134,unknown,224
MGYP000843454079,unknown,224
MGYP004457466159,unknown,224
MGYP000075012662,unknown,1789
MGYP003133656406,unknown,1790
MGYP001418361185,unknown,1790
MGYP000997100239,unknown,1790
MGYP001228910268,unknown,1790
MGYP000046607743,unknown,1790
MGYP001428061882,unknown,1791
MGYP001381811910,unknown,1792
MGYP003608715709,unknown,1793
MGYP003536016657,unknown,1794
MGYP001439281347,unknown,1795
MGYP000570661747,unknown,1796
MGYP006148824739,unknown,1797
MGYP006367324439,unknown,1350
MGYP003578597898,unknown,1798
MGYP001610518732,unknown,1798
MGYP001168429203,unknown,1799
MGYP003474898624,unknown,1799
MGYP002727386259,unknown,1800
MGYP003108261762,unknown,1800
MGYP002749950919,unknown,1801
MGYP001443616553,unknown,1802
MGYP002644333571,unknown,1803
MGYP000991246195,unknown,1804
MGYP003000425956,unknown,1805
MGYP000798324088,unknown,1805
MGYP001352126182,unknown,1806
MGYP001459428056,unknown,1806
MGYP000477384773,unknown,1806
MGYP000240934365,unknown,822
MGYP006372718259,unknown,611
MGYP001301567181,unknown,1807
MGYP003578653605,unknown,1808
MGYP006111516817,unknown,1809
MGYP003340896837,unknown,1809
MGYP002893942365,unknown,1810
MGYP001277917169,unknown,1811
MGYP006311618787,unknown,1812
MGYP001815569043,unknown,1813
MGYP001509804134,unknown,1814
MGYP006334555321,unknown,1814
MGYP001417377538,unknown,1815
MGYP001585449416,unknown,1816
MGYP002557305358,unknown,1817
MGYP003734316685,unknown,1817
MGYP000559529442,unknown,1817
MGYP001511110823,unknown,1818
MGYP003463541775,unknown,1819
MGYP001807844644,unknown,1820
MGYP003316238754,unknown,1821
MGYP001355486653,unknown,1822
MGYP002237560707,unknown,1823
MGYP003503417340,unknown,1824
MGYP000998632258,unknown,1825
MGYP003442672179,unknown,1350
MGYP001385741666,unknown,1350
MGYP001548744891,unknown,1799
MGYP003739747697,unknown,1799
MGYP000589831533,unknown,1799
MGYP000966903259,unknown,1799
MGYP003440059338,unknown,1799
MGYP004543422367,unknown,462
MGYP004494932435,unknown,462
MGYP002700751419,unknown,1826
MGYP001100905265,unknown,1827
MGYP001294988930,unknown,1828
MGYP003230834575,unknown,1829
MGYP001791345326,unknown,1830
MGYP006063319069,unknown,1831
MGYP000224433724,unknown,1832
MGYP002753514025,unknown,1833
MGYP002787869889,unknown,1834
MGYP002750874484,unknown,1835
MGYP000681864046,unknown,1836
MGYP002652403072,unknown,1837
MGYP003375868583,unknown,1838
MGYP001492926721,unknown,1839
MGYP000783210643,unknown,1840
MGYP000932384873,unknown,738
MGYP001446008014,unknown,1841
MGYP002649935338,unknown,1842
MGYP006358731857,unknown,1843
MGYP002515077654,unknown,1041
MGYP003074349398,unknown,1844
MGYP000814546679,unknown,1845
MGYP000657936327,unknown,1846
MGYP001988843197,unknown,1847
MGYP002152282508,unknown,1848
MGYP000673967234,unknown,716
MGYP001201175795,unknown,716
MGYP000644685081,root:Host-associated:Human:Digestive system:Large intestine:Fecal,716
MGYP000706726041,unknown,716
MGYP002801518775,unknown,1296
MGYP001513500797,unknown,1296
MGYP005925600093,unknown,1295
MGYP000914449395,unknown,1849
MGYP003393016605,unknown,1850
MGYP004541577659,unknown,1851
MGYP000918497892,unknown,1852
MGYP000957130655,unknown,1853
MGYP002065597431,unknown,1854
MGYP000807821738,unknown,1855
MGYP003477382846,unknown,1856
MGYP001073242756,unknown,1857
MGYP000205693655,unknown,1858
MGYP003243884471,unknown,1859
MGYP000914977240,unknown,1860
MGYP000700719158,unknown,1860
MGYP004702944073,unknown,1861
MGYP001087839774,unknown,83
MGYP000967052546,unknown,83
MGYP001054091371,unknown,83
MGYP000559138294,unknown,1862
MGYP000870029355,unknown,180
MGYP006118430681,unknown,1863
MGYP000771384992,unknown,1864
MGYP000016309085,unknown,1865
MGYP000979346346,unknown,1866
MGYP001516464103,unknown,1867
MGYP001478845683,unknown,1868
MGYP000785674083,unknown,173
MGYP002676242071,unknown,173
MGYP001309402142,unknown,173
MGYP006193682631,unknown,1869
MGYP001553758016,unknown,1870
MGYP000346917704,unknown,1871
MGYP001806504350,unknown,1872
MGYP001499714179,unknown,1873
MGYP001016976713,unknown,148
MGYP000563041180,unknown,1874
MGYP000566057182,unknown,1874
MGYP000865830874,unknown,1874
MGYP001017070727,unknown,1874
MGYP000477312481,unknown,1874
MGYP002754959670,unknown,1874
MGYP002638248608,unknown,1875
MGYP002352835322,unknown,1876
MGYP004689541021,unknown,1877
MGYP000424519013,unknown,1877
MGYP000855676421,unknown,1877
MGYP000397721529,unknown,1878
MGYP002604278318,unknown,1877
MGYP003093126325,unknown,1877
MGYP003085701068,unknown,1877
MGYP000068122956,unknown,1879
MGYP003176987684,unknown,1880
MGYP005830773149,unknown,1880
MGYP003533491472,unknown,1881
MGYP001288855897,unknown,1882
MGYP000987909413,unknown,1882
MGYP000594740676,unknown,1883
MGYP001174737395,unknown,1884
MGYP005896350479,unknown,1885
MGYP003329859978,unknown,1886
MGYP005735647645,unknown,1886
MGYP006188191065,unknown,1886
MGYP003621630470,unknown,1887
MGYP006162846299,unknown,1887
MGYP003621050628,unknown,1887
MGYP001765769806,unknown,1888
MGYP005984234069,unknown,798
MGYP000555609018,unknown,798
MGYP005699283381,unknown,1889
MGYP003461233807,unknown,1890
MGYP006153512795,unknown,1891
MGYP001336005846,unknown,1892
MGYP000400247758,unknown,372
MGYP000628021617,unknown,1893
MGYP004593604023,unknown,1894
MGYP001392701202,unknown,1895
MGYP001188921941,unknown,1896
MGYP000962204151,unknown,1897
MGYP002608633620,unknown,1448
MGYP001090700341,unknown,1898
MGYP000248487112,unknown,1899
MGYP000766930140,unknown,1900
MGYP000811910869,unknown,1900
MGYP003593086151,unknown,1900
MGYP001633610060,unknown,1900
MGYP000655215828,unknown,1901
MGYP001087646811,unknown,1901
MGYP000944220517,unknown,1902
MGYP006080223573,unknown,1902
MGYP001131365433,unknown,1902
MGYP000776066871,unknown,1903
MGYP000757649468,unknown,1903
MGYP003210267318,unknown,1904
MGYP003517684141,unknown,1905
MGYP004559815453,unknown,1906
MGYP002717245615,unknown,1907
MGYP002530570599,unknown,1908
MGYP001532047604,unknown,1909
MGYP001420694821,unknown,1910
MGYP002766792898,unknown,1911
MGYP001594506095,unknown,1911
MGYP003539368868,unknown,1912
MGYP001360558478,unknown,1913
MGYP001121056556,unknown,1913
MGYP006216462393,unknown,1913
MGYP006234856329,unknown,1913
MGYP001187921975,unknown,1914
MGYP006117040855,unknown,1914
MGYP000490304490,unknown,1914
MGYP001210120488,unknown,1914
MGYP001078437246,unknown,1914
MGYP001977128700,unknown,510
MGYP002037921008,unknown,510
MGYP001252391544,unknown,510
MGYP002755116585,unknown,483
MGYP001763001483,unknown,483
MGYP002565941189,unknown,1915
MGYP003503177375,unknown,366
MGYP000404168364,unknown,366
MGYP000711009220,unknown,1916
MGYP000736043248,unknown,1916
MGYP002604405217,unknown,1916
MGYP001487095153,unknown,1917
MGYP003482711920,unknown,1918
MGYP000863516088,unknown,1919
MGYP001749642292,unknown,1920
MGYP001464902608,unknown,1921
MGYP001041090908,unknown,1921
MGYP002511857374,unknown,1921
MGYP000895782056,unknown,1921
MGYP000542457697,unknown,1921
MGYP003507309161,unknown,1921
MGYP001170504661,unknown,1921
MGYP005916213391,unknown,1542
MGYP006392535571,unknown,1922
MGYP001094529013,unknown,1923
MGYP000951288083,unknown,1924
MGYP002738875993,unknown,1925
MGYP001402332570,unknown,1900
MGYP001246863173,unknown,1926
MGYP001241585826,unknown,1927
MGYP000447272525,unknown,1928
MGYP006188785119,unknown,1929
MGYP002716709156,unknown,1930
MGYP002316743070,unknown,1731
MGYP003210178654,unknown,1931
MGYP003447046159,unknown,1932
MGYP003593950219,unknown,1933
MGYP006359554611,unknown,1934
MGYP003500151795,unknown,951
MGYP000306133145,unknown,951
MGYP002626579598,unknown,1935
MGYP001625353396,unknown,1935
MGYP001530303793,unknown,1935
MGYP002518792650,unknown,1935
MGYP003280585795,unknown,1936
MGYP001146450645,unknown,1937
MGYP002520901952,unknown,1938
MGYP000814547933,unknown,1939
MGYP000769605584,unknown,1939
MGYP005715422165,unknown,1517
MGYP006363189005,unknown,1517
MGYP004545170975,unknown,1517
MGYP006164342349,unknown,1517
MGYP000210866433,unknown,1517
MGYP000295327542,unknown,1517
MGYP000972165289,unknown,1517
MGYP001230840758,unknown,313
MGYP001942152009,unknown,313
MGYP000189655996,unknown,1940
MGYP001824544788,unknown,1941
MGYP001086475210,unknown,1942
MGYP000097703886,unknown,1943
MGYP003486147138,unknown,1944
MGYP001092124783,root:Environmental:Aquatic:Marine:Intertidal zone:Estuary,1945
MGYP001150993493,unknown,1946
MGYP000996812500,unknown,1947
MGYP000955227334,unknown,1947
MGYP004717634597,unknown,1948
MGYP003560217462,unknown,1949
MGYP000511916665,unknown,1950
MGYP001820944282,unknown,1951
MGYP001403767735,unknown,1952
MGYP000320314859,unknown,1877
MGYP001601344201,unknown,1953
MGYP000578698366,unknown,1877
MGYP005717272565,unknown,1954
MGYP001792702849,unknown,1955
MGYP000775536680,unknown,1956
MGYP002616095871,unknown,1956
MGYP003692695147,unknown,1957
MGYP006157800543,unknown,1958
MGYP006135875793,unknown,1959
MGYP002756762988,unknown,1960
MGYP004462158015,unknown,1961
MGYP003073428497,unknown,1962
MGYP004492545795,unknown,1963
MGYP000438952785,unknown,1964
MGYP001596367150,unknown,1965
MGYP003371376523,unknown,1966
MGYP005955166195,unknown,1967
MGYP002039111060,unknown,1968
MGYP001286326589,unknown,1969
MGYP003373949111,unknown,1970
MGYP001089763359,unknown,462
MGYP005761626543,unknown,462
MGYP002717948961,unknown,462
MGYP003377719455,unknown,1971
MGYP005792265809,unknown,1972
MGYP003334783811,unknown,1973
MGYP006270874931,unknown,1974
MGYP006165142123,unknown,1975
MGYP001191042459,unknown,1975
MGYP000859816912,unknown,1976
MGYP000536197522,unknown,1977
MGYP002614320477,unknown,1978
MGYP000836486129,unknown,1979
MGYP000557259430,unknown,1980
MGYP005781153675,unknown,365
MGYP000723163516,unknown,365
MGYP002728480265,unknown,1981
MGYP005653846651,unknown,1982
MGYP000567653664,unknown,1229
MGYP000327099305,unknown,1229
MGYP001260761507,unknown,1983
MGYP005734014889,unknown,1984
MGYP001400699945,unknown,1984
MGYP000258862132,unknown,1985
MGYP001497015324,unknown,1986
MGYP000674876594,unknown,1455
MGYP001102391306,unknown,1455
MGYP001478280791,unknown,1455
MGYP001542222181,unknown,1987
MGYP000441124799,unknown,1988
MGYP000788507839,unknown,11
MGYP003329806922,unknown,11
MGYP000152916500,unknown,11
MGYP004512360561,unknown,11
MGYP002721370290,unknown,1990
MGYP001509127061,unknown,443
MGYP000339904785,unknown,443
MGYP002711512901,unknown,1991
MGYP003577651388,unknown,1992
MGYP006441132019,unknown,1992
MGYP002642646927,unknown,1993
MGYP001128988376,unknown,1993
MGYP000765781232,unknown,1993
MGYP006304867095,unknown,1994
MGYP001138732266,unknown,1994
MGYP001427896195,unknown,1994
MGYP001817320488,unknown,803
MGYP001380172783,unknown,803
MGYP005780638451,unknown,803
MGYP003269401981,unknown,803
MGYP001509757328,unknown,1995
MGYP001116662720,unknown,1996
MGYP001002022958,unknown,1997
MGYP000846828454,unknown,1998
MGYP000066835952,unknown,1999
MGYP001055309805,unknown,268
MGYP000669955449,unknown,268
MGYP002726920623,unknown,268
MGYP001549391284,unknown,268
MGYP006170796735,unknown,268
MGYP001174477290,unknown,268
MGYP006205388521,unknown,2000
MGYP002814624641,unknown,1211
MGYP000954954607,unknown,1211
MGYP002631422652,unknown,2001
MGYP001030461088,unknown,1211
MGYP000867252514,unknown,2002
MGYP000588721255,unknown,2002
MGYP002517459353,unknown,2003
MGYP003538520291,unknown,2003
MGYP000892874808,unknown,2004
MGYP006298481081,unknown,2004
MGYP000970467972,unknown,2005
MGYP003173699357,unknown,2006
MGYP001104944421,unknown,2007
MGYP000175377309,unknown,2008
MGYP000579049302,unknown,2008
MGYP002762243446,unknown,2008
MGYP002329824910,unknown,2008
MGYP002417823155,unknown,2008
MGYP002792714219,unknown,2008
MGYP002569536377,unknown,2008
MGYP000295463298,unknown,2008
MGYP001154980465,unknown,2009
MGYP002660352181,unknown,2010
MGYP004678389035,unknown,2011
MGYP005623130379,unknown,2012
MGYP001282321426,unknown,2013
MGYP000137881567,unknown,2014
MGYP006372637307,unknown,2014
MGYP003477637368,unknown,2014
MGYP002662320773,unknown,2014
MGYP006200690037,unknown,2014
MGYP001229718720,unknown,2014
MGYP006081415191,unknown,2014
MGYP006292164791,unknown,2014
MGYP003608661825,unknown,2015
MGYP001616556722,unknown,777
MGYP001618846120,unknown,777
MGYP003438865253,unknown,2016
MGYP003591021545,unknown,2017
MGYP000332934457,unknown,2018
MGYP003170344226,unknown,2019
MGYP000027840790,unknown,2019
MGYP002636929300,unknown,2020
MGYP001289354965,unknown,2021
MGYP001556234516,unknown,2021
MGYP003410737215,unknown,339
MGYP000513398923,unknown,2022
MGYP001768882952,unknown,777
MGYP001090521613,unknown,2023
MGYP001717086371,unknown,2024
MGYP005945950633,unknown,2024
MGYP002764251996,unknown,1542
MGYP003682963857,unknown,2025
MGYP003652235864,unknown,2026
MGYP002480782690,unknown,1874
MGYP002518962648,unknown,191
MGYP006258323393,unknown,2027
MGYP001090252320,unknown,1345
MGYP000652554349,unknown,2028
MGYP005851047575,unknown,2029
MGYP001454175687,unknown,2029
MGYP003191632306,unknown,379
MGYP005826272153,unknown,379
MGYP001231995171,unknown,2030
MGYP005707433525,unknown,2030
MGYP002751656844,unknown,2014
MGYP001487568136,unknown,112
MGYP000914266504,unknown,2031
MGYP004530397127,unknown,2032
MGYP000301035742,unknown,2033
MGYP006121332303,unknown,2034
MGYP000844968532,unknown,482
MGYP002745040670,unknown,482
MGYP000872002167,unknown,2035
MGYP000681679947,unknown,183
MGYP002740819366,unknown,2036
MGYP001565066661,unknown,2037
MGYP001196017295,unknown,2038
MGYP001191060984,unknown,2039
MGYP000013972000,unknown,2040
MGYP001970135670,unknown,2041
MGYP001455920591,unknown,2042
MGYP002704680323,unknown,2042
MGYP002747352543,unknown,2042
MGYP001065268293,unknown,2043
MGYP001548405583,unknown,132
MGYP002829524945,unknown,132
MGYP001317041712,unknown,1
MGYP001171702472,unknown,1
MGYP003950656417,unknown,2044
MGYP001486091838,unknown,2045
MGYP000809345005,unknown,2046
MGYP003211529823,unknown,2047
MGYP002714111901,unknown,2048
MGYP003608364309,unknown,2049
MGYP000799642575,unknown,2050
MGYP002727792859,unknown,692
MGYP000661164377,unknown,2051
MGYP003268384337,unknown,2051
MGYP000522129360,unknown,2051
MGYP003243421467,unknown,2052
MGYP003420788460,unknown,1104
MGYP000706057236,unknown,1104
MGYP001149659361,unknown,1104
MGYP003046908007,unknown,1104
MGYP001605726915,unknown,2053
MGYP000787576384,unknown,2053
MGYP000815855349,unknown,2053
MGYP001052294710,unknown,2053
MGYP001450215926,unknown,2054
MGYP006141244419,unknown,2055
MGYP000020564479,unknown,2056
MGYP003281527625,unknown,2057
MGYP000801030418,unknown,2057
MGYP005868088101,unknown,2058
MGYP005919899889,unknown,2059
MGYP001754928466,unknown,2059
MGYP001207324837,unknown,2060
MGYP002551575648,unknown,2061
MGYP003907536253,unknown,2062
MGYP003347642241,unknown,2063
MGYP004498606491,unknown,363
MGYP003936066535,unknown,803
MGYP000961472109,unknown,803
MGYP001452468849,unknown,803
MGYP000911677581,unknown,2064
MGYP002539831843,unknown,2065
MGYP004725093699,unknown,2066
MGYP006097894231,unknown,2067
MGYP006176038051,unknown,2068
MGYP001469444407,unknown,2069
MGYP002777245386,unknown,2070
MGYP001191387087,unknown,2070
MGYP003451542328,unknown,2070
MGYP005619154437,unknown,2070
MGYP003382869218,unknown,2071
MGYP005936312663,unknown,403
MGYP002563088883,unknown,403
MGYP000634844231,unknown,2072
MGYP001591874834,unknown,2073
MGYP005675070439,unknown,2074
MGYP001828068644,unknown,2075
MGYP001626348538,unknown,2076
MGYP000948580205,unknown,2076
MGYP000788612500,unknown,2076
MGYP002724811849,unknown,2077
MGYP001122068701,unknown,2078
MGYP002764083920,unknown,2079
MGYP003284642432,unknown,394
MGYP000739341218,unknown,394
MGYP002762422121,unknown,71
MGYP002508524067,unknown,2080
MGYP002866044632,unknown,2081
MGYP003768737545,unknown,2081
MGYP005757266459,unknown,2082
MGYP000489824114,unknown,2083
MGYP001747862169,unknown,2084
MGYP001128540780,unknown,2085
MGYP000221956270,unknown,803
MGYP000597455482,unknown,2086
MGYP001008620067,unknown,2087
MGYP003114803092,unknown,1790
MGYP003142481052,unknown,1790
MGYP000434210928,unknown,2088
MGYP000966826976,unknown,2089
MGYP002420924505,unknown,2090
MGYP000827979519,unknown,2091
MGYP006338255215,unknown,2092
MGYP000549961310,unknown,2093
MGYP002639350546,unknown,2094
MGYP000959043104,unknown,2095
MGYP001556586568,unknown,2096
MGYP003470391567,unknown,2097
MGYP005902252629,unknown,2097
MGYP001604341160,unknown,2098
MGYP001236977101,unknown,2099
MGYP006134150615,unknown,2100
MGYP003670290973,unknown,2101
MGYP000318303209,unknown,2102
MGYP001194461579,unknown,2103
MGYP004605237907,unknown,2103
MGYP001248801083,unknown,2103
MGYP001738471023,unknown,2104
MGYP001633276273,unknown,716
MGYP004566067935,unknown,716
MGYP001025741585,unknown,716
MGYP003427947283,unknown,716
MGYP001319194056,unknown,716
MGYP001540636468,unknown,716
MGYP003519439400,unknown,716
MGYP002662608583,unknown,197
MGYP001460413294,unknown,197
MGYP001307383999,unknown,197
MGYP002049723105,unknown,2105
MGYP000525773104,unknown,61
MGYP002635933381,unknown,1455
MGYP004533845135,unknown,1455
MGYP001609308120,unknown,1455
MGYP000392639851,unknown,1455
MGYP000264050256,unknown,1455
MGYP000914616457,unknown,1455
MGYP003588015852,unknown,1455
MGYP001468114759,unknown,2106
MGYP004518587073,unknown,2107
MGYP006256489961,unknown,2108
MGYP003994037059,unknown,2109
MGYP001135363528,unknown,2110
MGYP001640417167,unknown,2110
MGYP001546408733,unknown,2111
MGYP002833102933,unknown,2111
MGYP000852435882,unknown,2112
MGYP001345248317,unknown,2112
MGYP002554692264,unknown,2112
MGYP001318882333,unknown,2113
MGYP002592452380,unknown,2114
MGYP003448255203,unknown,2115
MGYP006360732071,unknown,2116
MGYP001807744674,unknown,2117
MGYP003522518083,unknown,2118
MGYP000274050870,unknown,2119
MGYP000178338075,unknown,859
MGYP001164080871,unknown,2120
MGYP001618994831,unknown,2121
MGYP006253350131,unknown,708
MGYP000136240780,unknown,2122
MGYP001405543333,unknown,2122
MGYP002581312437,unknown,2122
MGYP000018218539,unknown,2122
MGYP000609586320,unknown,2123
MGYP000825589848,unknown,2124
MGYP006382383103,unknown,2125
MGYP000993244510,unknown,2125
MGYP000108190361,unknown,2126
